2 0.01 70.50 0.56
64 24.16 126.05 0.64 1.62 0.01 1.62 0.01 75.24 0.60
1540407460 76.65 78.63 17.54 126.32 0.62 1.63 0.01 1.63 0.01 72.01 0.57
1540407461 69.63 73.62 23.89 126.37 0.58 1.63 0.01 1.63 0.01 70.62 0.56
1540407463 75.17 78.49 22.58 126.31 0.62 1.63 0.01 13.80 0.11 69.64 0.55
1540407464 76.02 80.40 26.19 126.45 0.64 1.63 0.01 1.63 0.01 73.82 0.58
1540407465 71.35 76.20 26.75 126.34 0.60 1.63 0.01 8.08 0.06 76.03 0.60
1540407466 74.65 80.72 30.72 126.45 0.64 1.63 0.01 1.63 0.01 69.51 0.55
1540407468 72.24 77.24 27.34 126.45 0.61 1.63 0.01 1.63 0.01 73.71 0.58
1540407469 73.76 79.76 30.34 126.33 0.63 8.08 0.06 1.63 0.01 70.61 0.56
1540407470 73.15 77.04 24.14 126.37 0.61 1.63 0.01 8.08 0.06 73.76 0.58
1540407472 69.26 75.58 30.26 126.39 0.60 1.63 0.01 11.31 0.09 74.30 0.59
1540407473 73.81 78.78 27.53 126.36 0.62 1.63 0.01 1.64 0.01 71.89 0.57
1540407474 74.35 78.78 26.05 126.43 0.62 1.63 0.01 1.63 0.01 75.24 0.60
1540407475 69.50 76.56 32.10 126.48 0.61 1.63 0.01 8.09 0.06 75.15 0.59
1540407477 71.46 76.26 26.63 126.37 0.60 1.63 0.01 1.63 0.01 71.12 0.56
1540407478 67.69 72.81 26.82 126.40 0.58 1.63 0.01 1.63 0.01 73.90 0.58
1540407479 74.43 77.53 21.68 126.36 0.61 1.63 0.01 8.08 0.06 71.90 0.57
1540407481 72.06 76.06 24.33 126.31 0.60 1.63 0.01 1.63 0.01 69.67 0.55
1540407482 73.31 77.07 23.78 126.41 0.61 1.63 0.01 1.63 0.01 70.33 0.56
1540407483 76.37 78.15 16.60 126.26 0.62 1.63 0.01 1.63 0.01 71.63 0.57
1540407484 74.55 78.62 24.98 126.43 0.62 1.63 0.01 1.63 0.01 71.77 0.57
1540407486 75.47 79.43 24.75 126.39 0.63 1.63 0.01 1.63 0.01 69.00 0.55
1540407487 71.62 76.05 25.57 126.31 0.60 1.63 0.01 8.08 0.06 74.43 0.59
1540407488 71.22 77.29 30.03 126.48 0.61 1.63 0.01 1.63 0.01 69.53 0.55
1540407490 73.32 78.81 28.91 126.38 0.62 1.63 0.01 1.63 0.01 73.73 0.58
1540407491 66.49 73.03 30.20 126.34 0.58 1.63 0.01 8.08 0.06 74.14 0.59
1540407492 74.77 79.75 27.75 126.48 0.63 1.63 0.01 1.63 0.01 75.76 0.60
1540407493 70.20 77.27 32.30 126.36 0.61 1.63 0.01 1.63 0.01 74.44 0.59
1540407495 71.88 77.21 28.19 126.42 0.61 1.63 0.01 1.63 0.01 73.70 0.58
1540407496 71.76 74.31 19.30 126.37 0.59 1.63 0.01 8.08 0.06 72.71 0.58
1540407497 70.34 77.34 32.15 126.30 0.61 1.63 0.01 1.63 0.01 69.62 0.55
1540407498 72.63 78.06 28.59 126.38 0.62 1.63 0.01 1.63 0.01 72.58 0.57
